aX,aY,aZ,gX,gY,gZ
-0.051,-0.048,0.934,-14.282,-13.794,18.921
-0.032,-0.052,0.922,-13.611,-12.390,19.409
-0.017,-0.040,0.932,-13.123,-11.902,18.555
-0.009,-0.037,0.961,-9.949,-10.498,19.043
-0.001,-0.034,0.984,-9.155,-7.080,18.860
0.002,-0.020,1.001,-7.568,-2.075,17.883
0.009,0.004,1.000,-7.202,2.380,18.860
0.016,-0.002,0.972,-11.597,0.061,17.456
-0.001,-0.011,0.953,-13.062,-0.671,15.991
-0.008,-0.024,0.934,-12.634,-0.854,15.259
-0.012,-0.021,0.921,-12.817,-1.038,15.381
-0.002,-0.006,0.898,-13.855,-1.221,15.686
0.001,0.000,0.876,-13.367,-1.709,15.930
-0.005,0.020,0.885,-11.292,-0.977,14.160
-0.005,0.014,0.874,-11.108,-1.831,14.465
-0.011,0.027,0.882,-10.681,-4.639,12.451
-0.018,0.030,0.888,-9.949,-3.967,10.498
-0.027,0.019,0.890,-7.751,-3.845,8.606
-0.045,-0.008,0.900,-3.296,-3.235,7.324
-0.049,-0.042,0.904,-1.648,-1.831,8.423
-0.073,-0.068,0.933,-1.160,2.869,11.047
-0.061,-0.098,0.928,-3.296,5.432,14.465
-0.051,-0.071,0.924,-9.399,5.005,15.320
-0.034,-0.066,0.946,-14.282,2.319,15.747
-0.037,-0.062,0.987,-14.771,-0.671,14.587
-0.034,-0.071,1.018,-11.902,-0.854,14.282
-0.025,-0.071,1.030,-10.498,-1.343,12.756
-0.031,-0.059,1.031,-7.996,-2.136,10.681
-0.024,-0.057,1.022,-5.737,-4.456,8.118
-0.034,-0.060,1.019,-2.197,-7.385,5.798
-0.036,-0.072,1.023,-1.099,-7.507,4.517
-0.038,-0.079,1.005,-4.089,-5.554,4.944
-0.038,-0.085,0.982,-7.935,-3.601,5.676
-0.043,-0.083,0.963,-11.230,-1.160,7.446
-0.029,-0.072,0.949,-15.808,0.732,8.911
-0.017,-0.046,0.945,-19.470,1.343,9.521
-0.015,-0.049,0.964,-19.104,1.160,9.277

-0.182,-0.191,3.138,52.795,2.197,-49.744
-0.228,-0.212,3.194,59.692,4.761,-50.781
-0.082,-0.259,3.137,81.970,8.362,-43.030
-0.260,-0.493,3.088,121.582,14.648,-28.503
-0.266,-0.646,3.048,152.527,35.339,-21.240
-0.238,-0.671,2.762,155.518,59.570,-8.301
-0.188,-0.658,2.331,143.860,83.191,-3.479
-0.163,-0.562,1.874,129.639,98.633,-9.033
-0.085,-0.388,1.333,114.014,99.976,-18.250
-0.014,-0.231,0.839,104.492,89.294,-27.649
0.011,-0.159,0.417,106.079,73.914,-33.691
0.063,-0.140,-0.095,105.225,54.321,-46.082
0.107,-0.230,-0.414,116.272,27.222,-49.255
0.039,-0.417,-0.529,110.657,7.812,-38.391
0.108,-0.489,-0.551,78.857,-0.732,-26.184
0.137,-0.475,-0.556,32.654,-4.028,-11.169
0.177,-0.243,-0.579,-15.320,-9.460,-7.690
0.207,0.104,-0.602,-38.513,-10.681,-19.775
0.209,0.280,-0.597,-28.076,-13.733,-35.278
0.164,0.365,-0.484,22.217,-13.489,-57.678
0.121,0.333,-0.474,85.571,-15.991,-67.261
0.100,0.255,-0.555,117.432,-12.451,-71.594
0.051,0.098,-0.688,106.995,-5.066,-70.374
-0.011,-0.017,-0.779,82.886,-1.709,-66.711
-0.083,-0.068,-0.721,64.392,-5.615,-57.678
-0.123,-0.104,-0.572,50.476,-11.169,-37.415
-0.120,-0.108,-0.301,32.532,-7.263,-15.625
0.058,0.064,0.006,8.118,-11.230,-0.549
-0.037,-0.003,-0.021,4.517,-23.010,15.076
-0.021,0.015,0.123,-3.784,-22.156,16.602
-0.065,0.053,0.283,0.061,-39.429,6.958
-0.050,-0.043,0.350,-7.324,-41.077,10.010
-0.074,-0.019,0.458,-25.452,-39.185,8.179
-0.082,0.081,0.598,-38.818,-37.231,8.606
-0.082,0.136,0.703,-47.791,-36.316,11.230
-0.092,0.145,0.838,-43.396,-29.907,15.686
-0.084,0.118,1.005,-36.438,-20.264,25.085
-0.061,0.138,1.116,-37.781,-9.888,31.555
-0.057,0.136,1.162,-43.030,2.197,32.654
-0.008,0.105,1.054,-46.265,10.010,38.147
0.016,0.093,1.003,-46.936,10.071,31.433
0.004,0.049,0.994,-46.753,10.315,28.687
-0.030,-0.018,0.948,-49.011,10.559,29.663
-0.046,-0.047,0.924,-50.598,-0.427,25.391
-0.062,-0.055,0.985,-46.631,-10.315,21.545
-0.085,-0.052,1.037,-42.664,-12.085,21.667
-0.076,-0.076,1.076,-36.865,-8.728,27.039
-0.057,-0.051,1.093,-40.710,-1.953,28.687
-0.049,-0.043,1.077,-44.312,3.845,27.161
-0.046,-0.060,1.023,-38.818,5.981,25.574
-0.043,-0.079,0.982,-30.029,3.784,23.682
-0.062,-0.069,0.939,-27.466,-3.601,20.508
-0.078,-0.062,0.881,-29.297,-10.559,16.235
-0.093,-0.033,0.875,-29.846,-18.616,10.742
-0.091,-0.031,0.913,-25.818,-29.053,8.972
-0.114,-0.035,1.022,-17.212,-31.738,12.146
-0.113,-0.025,1.101,-5.737,-25.574,24.841
-0.062,-0.022,1.117,-2.625,-17.029,35.889
-0.022,-0.010,1.057,-7.080,-9.705,36.133
-0.018,-0.004,1.052,-7.568,-5.493,33.020
-0.031,-0.022,1.043,-0.122,-5.554,27.710
-0.042,-0.043,1.071,-1.709,-8.057,24.963
-0.054,-0.053,1.043,-8.850,-11.047,20.691
-0.060,-0.053,1.044,-11.841,-13.489,17.395
-0.042,-0.047,1.063,-11.902,-14.954,17.395
-0.046,-0.063,1.085,-17.456,-13.855,16.113
-0.026,-0.048,1.074,-22.583,-12.939,17.517
-0.012,-0.001,1.042,-26.489,-11.841,16.846
-0.021,0.040,1.022,-23.560,-9.644,15.259
-0.019,0.078,1.015,-23.804,-6.775,10.803
-0.040,0.014,0.917,-26.733,-2.380,12.817
-0.047,0.045,0.874,-25.635,0.549,4.517
-0.058,0.026,0.864,-16.846,-2.319,7.874
-0.063,-0.044,0.859,-9.460,-5.676,9.277
-0.078,-0.089,0.888,-7.751,-4.700,10.376
-0.070,-0.118,0.875,-10.132,-4.211,11.780
-0.065,-0.133,0.884,-13.123,-0.854,14.954
-0.044,-0.143,0.867,-13.672,-0.793,18.494
-0.023,-0.118,0.833,-14.893,-2.869,19.897
-0.021,-0.081,0.832,-15.381,-2.930,20.813
-0.020,-0.045,0.863,-19.104,-1.404,19.165
-0.019,-0.009,0.868,-20.569,-0.793,18.982
-0.131,-0.040,0.842,-15.442,-2.563,14.282
-0.002,-0.000,0.900,-8.728,2.197,15.259
-0.047,0.020,0.977,-4.272,5.615,12.939
-0.017,-0.069,1.077,14.038,6.531,20.508
-0.032,-0.095,1.096,9.094,6.104,21.240
-0.049,-0.131,1.122,-0.732,8.789,21.973
-0.031,-0.085,1.036,-11.963,9.460,19.165
-0.039,-0.039,0.933,-27.710,7.690,14.221
-0.025,0.021,0.864,-37.537,4.211,9.094
-0.038,0.006,0.842,-34.851,-1.404,5.859
-0.037,-0.030,0.868,-29.297,-4.272,0.244
-0.045,-0.067,0.897,-26.489,-7.385,0.427
-0.046,-0.105,0.904,-25.818,-7.751,1.099
-0.048,-0.125,0.922,-22.339,-6.714,3.357
-0.025,-0.151,0.976,-13.794,-4.944,7.263
-0.044,-0.143,1.026,-14.893,-0.977,10.803
-0.049,-0.122,1.049,-20.264,4.944,15.442
-0.033,-0.091,1.016,-22.827,10.742,19.958
-0.022,-0.080,0.953,-23.071,10.437,17.578
-0.029,-0.038,0.941,-19.165,8.484,10.681
-0.035,-0.062,0.914,-10.986,6.165,8.606
-0.047,-0.116,0.913,-3.906,3.296,7.141
-0.025,-0.131,0.932,3.235,0.366,7.263
-0.014,-0.146,0.978,4.150,-2.075,5.920
-0.048,-0.156,1.024,2.075,-1.526,7.568
-0.031,-0.226,1.015,-1.221,0.916,13.916
-0.049,-0.204,1.008,-6.226,-3.967,9.277
-0.052,-0.182,0.992,-10.132,-2.808,9.766
-0.061,-0.148,1.009,-18.616,0.183,7.751
-0.062,-0.128,0.989,-17.090,-0.366,7.751
-0.069,-0.126,0.970,-13.489,-0.549,5.615
-0.065,-0.125,0.949,-13.245,-1.038,4.517
-0.062,-0.095,0.964,-16.724,-0.854,2.808
-0.040,-0.080,0.974,-14.099,-1.038,4.150
-0.036,-0.099,1.001,-9.949,-2.258,2.808
-0.059,-0.144,1.020,-9.644,-2.136,-0.977
-0.056,-0.145,0.999,-10.071,-0.977,-1.038

-0.139,-0.578,2.839,52.490,-37.781,-43.396
-0.172,-0.597,3.021,60.852,-36.011,-49.255
-0.218,-0.625,3.303,81.482,-31.494,-43.396
-0.323,-0.618,3.516,96.741,-16.785,-26.428
-0.341,-0.596,3.494,109.741,14.832,-9.705
-0.255,-0.545,3.254,111.572,53.467,7.568
-0.178,-0.432,2.842,98.267,86.060,13.367
-0.080,-0.327,2.310,105.225,100.830,-2.014
-0.038,-0.236,1.816,139.038,99.609,-20.508
-0.017,-0.221,1.465,189.514,92.407,-38.269
0.013,-0.250,1.129,244.019,81.360,-55.420
0.031,-0.385,0.747,278.687,72.876,-65.491
0.019,-0.627,0.282,280.273,53.101,-66.284
-0.021,-0.847,-0.084,241.333,40.405,-57.922
-0.041,-0.931,-0.381,161.987,34.607,-35.583
-0.048,-0.866,-0.615,62.561,29.541,-9.338
-0.011,-0.721,-0.694,-16.907,21.057,22.644
0.085,-0.491,-0.651,-62.866,14.282,40.833
0.172,-0.199,-0.449,-70.496,8.423,32.532
0.128,-0.038,-0.076,-55.420,10.010,8.423
0.119,0.073,0.048,-23.682,16.296,-11.230
0.164,0.155,-0.128,21.851,20.508,-28.503
0.206,0.286,-0.342,70.801,19.165,-45.959
0.201,0.268,-0.501,104.736,16.113,-58.594
0.138,0.139,-0.546,116.882,9.644,-65.063
0.057,0.026,-0.492,104.675,3.662,-65.308
-0.049,-0.080,-0.366,79.102,2.136,-53.345
-0.083,-0.094,-0.215,42.114,6.470,-32.654
-0.087,-0.015,-0.064,1.526,9.399,-15.198
-0.075,0.087,0.090,-20.996,6.531,-2.502
-0.052,0.187,0.214,-32.288,5.371,2.869
-0.046,0.257,0.375,-38.757,-1.465,0.488
-0.050,0.254,0.504,-25.452,-13.550,0.977
-0.060,0.205,0.582,-15.259,-20.081,-0.061
-0.096,0.183,0.647,-17.334,-23.682,-3.052
-0.124,0.162,0.733,-26.550,-25.757,-6.775
-0.153,0.167,0.815,-28.137,-24.475,-4.761
-0.117,0.235,0.848,-24.719,-24.902,3.052
-0.214,0.088,0.900,-12.939,-32.654,5.981
-0.164,0.145,0.934,-22.034,-24.658,12.695
-0.209,0.127,0.912,-26.489,-26.306,18.555
-0.182,0.143,0.917,-21.240,-21.790,15.320
-0.202,0.062,0.915,-14.709,-22.949,15.015
-0.201,0.007,0.890,-21.057,-22.156,13.306
-0.205,-0.005,0.848,-32.776,-24.353,9.705
-0.201,-0.021,0.848,-36.011,-27.710,6.897
-0.199,-0.021,0.911,-37.598,-31.250,4.456
-0.184,-0.024,0.965,-38.391,-32.471,4.456
-0.150,-0.027,0.996,-38.208,-28.381,1.953
-0.122,-0.018,1.044,-33.325,-25.574,-0.793
-0.085,-0.042,1.032,-21.301,-25.391,0.488
-0.069,-0.081,0.994,-10.925,-25.085,3.357
-0.062,-0.108,0.981,-10.193,-22.644,4.761
-0.060,-0.109,0.967,-14.404,-20.264,7.019
-0.050,-0.089,0.954,-18.677,-17.883,9.338
-0.042,-0.060,0.940,-20.386,-15.381,11.353
-0.019,-0.030,0.904,-19.836,-14.343,13.184
-0.002,-0.022,0.903,-16.418,-15.259,12.756
-0.024,-0.019,0.939,-10.193,-17.334,11.597
-0.029,-0.023,0.949,-8.362,-18.005,12.756
-0.050,-0.020,0.966,-8.850,-16.663,13.306
-0.051,-0.038,0.996,-6.531,-15.137,15.320
-0.050,-0.017,1.002,-4.883,-15.198,15.381
-0.048,0.003,0.976,-5.188,-13.367,17.761
-0.053,0.016,0.955,-6.409,-9.827,18.921
-0.052,0.011,0.945,-7.568,-5.371,22.705
-0.055,0.006,0.979,-4.272,-3.418,24.658
-0.064,0.010,1.007,-4.456,-1.465,24.658
-0.063,0.007,0.996,-8.118,0.671,25.452
-0.068,-0.014,1.003,-7.874,1.343,25.085
-0.074,-0.028,1.009,-9.277,1.099,25.696
-0.064,-0.028,1.000,-11.902,1.465,26.184
-0.059,-0.031,0.991,-10.864,1.099,25.940
-0.061,-0.042,0.990,-9.827,1.404,24.841
-0.065,-0.052,0.980,-13.306,1.953,21.545
-0.060,-0.025,0.961,-16.602,2.014,16.113
-0.062,0.004,0.937,-17.761,0.977,11.475
-0.057,0.000,0.918,-14.465,-1.099,8.545
-0.062,-0.016,0.928,-8.911,-2.686,5.981
-0.064,-0.036,0.931,-6.348,-4.395,4.456
-0.058,-0.044,0.938,1.465,-5.859,5.981
-0.057,-0.047,0.975,4.089,-6.775,7.629
-0.067,-0.075,1.000,0.977,-5.493,9.766
-0.069,-0.068,1.008,-4.883,-1.953,12.756
-0.066,-0.036,0.974,-14.648,0.916,13.733
-0.057,-0.003,0.936,-19.775,2.197,13.855
-0.047,0.033,0.893,-15.930,0.671,14.221
-0.063,0.012,0.892,-11.475,0.732,13.489
-0.083,-0.023,0.886,-10.376,1.099,13.123
-0.086,-0.021,0.856,-12.024,2.258,12.085
-0.090,-0.021,0.842,-13.733,3.174,12.085
-0.091,-0.036,0.844,-11.841,1.526,13.062
-0.082,-0.046,0.865,-9.155,-0.244,14.526
-0.074,-0.046,0.888,-7.690,-0.610,15.076
-0.070,-0.038,0.896,-8.911,-0.916,15.747
-0.080,-0.052,0.919,-8.850,0.122,14.099
-0.044,-0.018,0.927,-7.141,-0.854,7.324
-0.066,-0.016,0.917,-6.592,-3.967,9.277
-0.065,-0.006,0.896,-11.902,-5.310,2.747
-0.087,-0.023,0.887,-6.836,-4.761,2.625
-0.051,-0.035,0.847,-1.404,-6.653,3.601
-0.051,-0.069,0.848,1.282,-8.606,5.127
-0.080,-0.108,0.885,5.493,-7.446,4.089
-0.049,-0.147,0.915,6.653,-1.892,7.996
-0.059,-0.143,0.903,-1.465,-3.540,9.155
-0.036,-0.116,0.878,1.038,-2.991,13.977
-0.033,-0.093,0.868,-0.122,-4.150,13.672
-0.034,-0.083,0.865,-5.127,-3.723,12.634
-0.030,-0.076,0.894,-4.578,-6.531,11.841
-0.050,-0.066,0.933,-3.540,-10.681,10.315
-0.048,-0.075,0.968,-2.258,-10.071,12.024
-0.045,-0.083,0.998,-5.066,-7.446,9.338
-0.051,-0.085,0.999,-6.226,-6.958,10.986
-0.033,-0.060,0.955,-10.010,-5.432,10.254
-0.019,-0.058,0.908,-13.062,-4.150,9.705
-0.016,-0.057,0.856,-16.479,-2.686,9.399
-0.025,-0.059,0.876,-24.658,-2.808,4.700
-0.035,-0.081,0.859,-23.682,-1.770,8.789
-0.046,-0.101,0.870,-18.555,-2.380,12.512

-0.248,-0.484,2.976,89.355,-60.730,-56.519
-0.353,-0.593,3.198,104.492,-59.387,-57.129
-0.421,-0.749,3.413,123.535,-43.884,-47.058
-0.430,-0.886,3.341,134.888,-20.813,-30.884
-0.426,-0.897,3.198,137.451,14.038,-17.334
-0.315,-0.811,2.917,131.042,46.143,5.554
-0.268,-0.663,2.556,119.812,74.951,15.564
-0.161,-0.492,2.075,111.511,100.037,9.399
-0.057,-0.223,1.525,116.028,109.253,-4.333
0.027,-0.058,1.108,150.208,100.586,-18.311
0.095,0.036,0.818,179.871,80.322,-30.457
0.184,-0.044,0.441,195.312,60.852,-39.734
0.196,-0.230,0.008,195.007,40.283,-45.532
0.096,-0.521,-0.342,176.880,24.231,-34.790
0.104,-0.703,-0.539,132.385,10.254,-16.846
0.130,-0.704,-0.604,73.425,-3.479,1.099
0.159,-0.571,-0.479,3.052,0.793,8.057
0.076,-0.363,-0.055,-37.781,16.724,-8.789
0.123,-0.016,0.070,-23.621,30.273,-13.550
0.269,0.104,-0.173,12.512,37.659,-20.142
0.342,0.230,-0.358,37.964,38.696,-38.025
0.298,0.209,-0.453,59.937,36.865,-51.392
0.222,0.110,-0.494,73.486,33.630,-60.852
0.128,-0.040,-0.477,83.008,27.954,-58.228
0.095,-0.085,-0.456,73.608,23.010,-52.246
0.065,-0.078,-0.409,50.049,19.653,-41.016
0.057,-0.022,-0.320,21.545,19.287,-30.640
0.071,0.075,-0.200,-6.958,15.869,-23.254
0.054,0.154,-0.036,-21.362,11.597,-16.785
0.039,0.153,0.127,-23.804,9.766,-12.085
0.019,0.141,0.260,-20.081,8.179,-8.606
0.013,0.166,0.354,-20.569,8.728,-4.883
-0.022,0.093,0.332,-24.353,5.493,4.028
-0.018,0.100,0.345,-25.757,-0.549,3.296
-0.017,0.103,0.416,-20.996,-6.775,8.301
-0.046,0.081,0.496,-21.362,-11.414,12.268
-0.088,0.017,0.576,-27.161,-13.489,15.259
-0.114,-0.042,0.653,-29.724,-14.648,19.104
-0.108,-0.075,0.647,-32.532,-16.968,23.010
-0.069,-0.052,0.606,-33.386,-23.254,20.691
-0.078,-0.012,0.686,-32.410,-30.334,15.381
-0.120,-0.060,0.799,-32.959,-33.203,13.855
-0.154,-0.081,0.889,-39.246,-34.485,13.428
-0.154,-0.068,0.955,-45.105,-35.034,14.221
-0.167,-0.094,1.021,-40.161,-34.973,14.343
-0.122,-0.077,1.104,-26.733,-32.532,15.259
-0.112,-0.092,1.151,-20.752,-31.860,20.752
-0.101,-0.056,1.178,-24.292,-27.771,20.935
-0.112,-0.053,1.167,-30.884,-22.888,21.057
-0.125,-0.033,1.121,-35.400,-21.057,18.921
-0.118,0.010,1.073,-30.945,-22.461,18.738
-0.086,0.077,1.013,-24.475,-24.109,18.372
-0.074,0.107,0.991,-17.883,-24.841,18.066
-0.066,0.081,0.987,-14.893,-24.353,18.311
-0.102,0.051,1.021,-17.395,-21.973,16.785
-0.124,0.042,1.065,-19.836,-19.287,17.456
-0.133,0.044,1.076,-22.949,-17.456,16.724
-0.144,0.023,1.080,-22.095,-16.052,16.541
-0.141,0.012,1.062,-20.813,-16.174,15.442
-0.125,0.018,1.018,-19.226,-19.409,12.939
-0.100,0.027,1.006,-11.963,-23.010,9.827
-0.087,0.011,1.048,-3.662,-24.353,8.423
-0.073,0.014,1.070,-4.028,-23.499,6.653
-0.077,0.012,1.077,-8.606,-18.982,7.019
-0.077,-0.001,1.067,-12.939,-14.526,8.179
-0.089,-0.022,1.066,-15.137,-12.634,10.620
-0.081,-0.034,1.050,-16.846,-7.202,12.024
-0.082,0.014,1.073,-20.142,-2.930,13.611
-0.054,0.011,1.019,-28.198,-4.639,15.259
-0.044,-0.004,0.997,-26.733,-4.761,13.916
-0.039,-0.030,0.980,-21.912,-7.141,13.123
-0.036,-0.053,0.954,-18.250,-7.751,12.939
-0.041,-0.078,0.922,-15.198,-8.240,12.634
-0.056,-0.091,0.902,-14.099,-8.972,11.353
-0.068,-0.094,0.889,-10.681,-9.827,11.536
-0.068,-0.104,0.868,-8.179,-10.437,13.367
-0.062,-0.110,0.843,-8.850,-10.498,13.672
-0.052,-0.088,0.851,-8.484,-11.841,11.963
-0.044,-0.077,0.870,-6.409,-13.611,11.169
-0.060,-0.096,0.927,-3.052,-15.259,10.742
-0.179,-0.201,0.923,1.526,-14.343,10.559
-0.049,-0.161,1.025,5.554,-11.902,6.592
-0.040,-0.168,1.062,3.784,-11.780,9.399
-0.036,-0.154,1.088,-1.343,-11.719,9.644
-0.036,-0.140,1.066,-6.226,-11.780,10.376
-0.035,-0.135,1.021,-8.362,-10.986,10.010
-0.037,-0.123,0.975,-11.536,-11.169,10.132
-0.040,-0.104,0.940,-15.747,-8.972,10.925
-0.035,-0.072,0.908,-19.897,-8.606,12.085
-0.029,-0.050,0.887,-20.386,-8.240,13.855
-0.021,-0.026,0.875,-17.761,-8.362,14.404
-0.018,-0.019,0.883,-14.343,-9.155,15.015
-0.004,-0.020,0.893,-12.207,-10.925,15.503
0.001,-0.033,0.924,-11.963,-12.329,12.329
0.014,-0.049,0.955,-8.240,-10.132,5.554
-0.026,-0.099,0.998,-5.310,-9.766,9.888
-0.038,-0.105,1.017,-4.883,-6.531,12.817
-0.004,-0.123,0.977,-0.671,-2.014,13.550
-0.007,-0.086,0.958,-5.188,-3.174,13.672
-0.002,-0.089,0.901,-11.414,-0.549,14.771
-0.002,-0.082,0.871,-13.855,0.427,14.343
0.001,-0.059,0.856,-13.062,0.732,15.137
0.005,-0.060,0.845,-12.695,1.709,15.747
-0.008,-0.064,0.839,-6.531,9.460,10.864
-0.017,-0.066,0.898,0.000,19.836,11.841
-0.002,-0.060,0.854,-7.385,10.071,11.536
-0.021,-0.050,0.867,-7.751,7.080,11.597
-0.020,-0.065,0.840,-4.822,4.517,9.705
-0.009,-0.061,0.842,-0.488,5.127,7.202
-0.002,-0.076,0.879,-1.160,3.845,6.287
-0.016,-0.083,0.910,-4.822,4.150,6.226
-0.001,-0.069,0.919,-6.042,3.540,4.944
0.000,-0.063,0.947,-7.751,1.526,3.662
-0.011,-0.068,0.980,-9.949,0.488,3.357
-0.022,-0.075,1.018,-11.292,0.122,3.967
-0.027,-0.086,1.052,-13.611,1.160,5.127
-0.033,-0.097,1.077,-16.541,2.625,4.272
-0.025,-0.103,1.062,-19.958,5.066,4.028
-0.002,-0.093,1.005,-25.146,6.836,3.967

0.051,-0.531,2.966,54.626,-37.048,-31.433
0.051,-0.604,3.122,72.449,-39.978,-33.508
0.024,-0.674,3.491,113.831,-32.593,-41.077
0.005,-0.808,3.656,155.151,-9.460,-33.691
-0.077,-0.807,3.535,165.649,33.936,-32.227
0.000,-0.666,3.006,149.475,92.224,-28.992
0.087,-0.513,2.300,124.878,121.216,-15.015
0.072,-0.255,1.521,125.916,122.681,-23.132
0.084,-0.018,0.941,170.105,114.685,-37.415
0.104,0.077,0.557,216.125,97.656,-52.063
0.097,0.039,0.245,226.501,63.599,-61.829
0.016,-0.182,-0.098,224.304,25.391,-67.688
-0.031,-0.445,-0.391,196.777,3.845,-63.232
-0.107,-0.614,-0.653,123.291,-15.991,-42.603
-0.144,-0.646,-0.747,35.828,-23.254,-10.742
-0.109,-0.560,-0.716,-39.490,-28.076,16.968
-0.089,-0.444,-0.433,-82.336,-21.423,21.423
-0.031,-0.082,0.025,-76.904,0.183,-2.441
0.069,0.179,-0.023,-38.208,3.479,-7.324
0.113,0.251,-0.243,-4.089,13.611,-27.649
0.116,0.239,-0.345,25.879,20.386,-49.377
0.083,0.130,-0.434,49.438,15.137,-63.538
0.056,0.001,-0.450,57.861,9.338,-71.899
0.004,-0.111,-0.397,54.871,3.906,-71.960
-0.013,-0.213,-0.326,41.931,2.563,-60.242
-0.016,-0.209,-0.252,17.700,2.502,-44.983
0.057,-0.087,-0.084,-6.042,5.127,-33.936
0.052,-0.014,0.149,-22.461,14.343,-24.658
0.077,0.040,0.370,-22.888,26.855,-16.174
0.105,0.076,0.432,-9.766,32.104,-7.141
0.107,0.049,0.458,6.287,32.288,-2.441
0.083,0.009,0.499,10.925,32.471,-0.549
0.055,-0.023,0.487,3.357,30.457,3.601
0.033,-0.015,0.470,-3.601,24.109,6.714
0.012,0.046,0.511,-5.249,12.573,12.085
-0.000,0.075,0.538,-11.292,3.967,16.907
-0.034,0.103,0.577,-20.447,-1.709,17.334
-0.072,0.121,0.608,-23.132,-6.897,16.663
-0.095,0.143,0.648,-20.508,-12.695,15.381
-0.124,0.142,0.705,-17.517,-17.822,14.465
-0.140,0.123,0.753,-16.724,-19.592,15.381
-0.130,0.083,0.778,-16.541,-20.447,17.761
-0.122,0.041,0.812,-20.264,-19.409,19.897
-0.117,0.021,0.829,-24.658,-17.639,22.461
-0.121,0.012,0.818,-25.696,-16.418,23.865
-0.108,-0.005,0.812,-24.231,-16.846,23.621
-0.116,-0.045,0.817,-22.461,-19.348,20.752
-0.132,-0.083,0.825,-22.156,-21.057,18.372
-0.129,-0.091,0.821,-19.592,-23.987,18.494
-0.093,-0.127,0.812,-15.076,-27.161,18.738
-0.090,-0.154,0.896,-2.808,-31.982,16.846
-0.093,-0.204,0.957,1.221,-30.884,19.470
-0.064,-0.187,0.937,-7.080,-29.968,21.240
-0.049,-0.134,0.967,-15.076,-30.212,22.400
-0.021,-0.081,1.045,-11.047,-28.931,25.452
-0.003,-0.030,1.150,-12.390,-24.902,25.940
-0.002,-0.020,1.190,-20.447,-19.348,26.245
-0.004,-0.013,1.187,-21.729,-14.465,26.001
-0.005,-0.018,1.155,-23.437,-10.742,24.109
-0.004,-0.001,1.083,-23.560,-9.766,22.034
-0.018,0.004,1.045,-17.273,-9.705,19.592
-0.034,0.007,1.032,-11.230,-10.498,19.165
-0.042,0.003,0.977,-8.423,-10.620,19.348
-0.040,0.024,0.918,-12.024,-11.719,16.907
-0.039,0.067,0.928,-11.658,-15.137,14.160
-0.043,0.044,1.007,1.160,-16.663,15.625
-0.056,0.043,1.147,9.338,-10.681,17.151
-0.051,0.039,1.198,0.305,0.977,19.165
-0.059,0.027,1.164,-5.920,22.217,15.930
-0.018,0.041,1.088,-1.709,23.987,9.399
-0.031,0.017,1.065,2.258,22.705,9.460
-0.039,-0.016,1.042,-4.639,19.165,7.141
-0.049,-0.038,1.038,-11.536,11.414,2.563
-0.070,-0.083,1.059,-12.634,4.578,4.395
-0.081,-0.107,1.065,-14.771,2.319,4.761
-0.068,-0.068,1.055,-15.503,1.160,3.540
-0.049,-0.026,1.028,-16.663,0.977,5.371
-0.037,0.030,1.013,-16.968,0.854,4.089
-0.042,0.071,1.046,-12.573,3.784,3.723
-0.061,0.084,1.033,-10.498,6.226,3.418
-0.082,0.079,0.995,-7.935,9.705,3.784
-0.095,0.072,0.919,-6.348,9.766,3.723
-0.098,0.064,0.853,-4.822,8.423,4.089
-0.102,0.039,0.818,-5.493,5.005,5.249
-0.102,-0.005,0.834,-8.057,0.183,7.263
-0.107,-0.033,0.894,-12.207,-2.014,9.644
-0.083,-0.057,0.906,-14.832,-5.310,11.292
-0.083,-0.033,0.972,-12.939,-5.737,11.230
-0.062,-0.034,0.977,-14.771,-7.446,11.475
-0.053,-0.031,0.964,-14.038,-7.263,9.033
-0.052,-0.045,0.940,-12.695,-7.751,6.348
-0.050,-0.066,0.926,-9.583,-7.324,5.554
-0.054,-0.079,0.924,-7.568,-9.949,5.310
-0.044,-0.084,0.931,-6.958,-10.803,6.226
-0.037,-0.084,0.953,-6.042,-10.071,7.080
-0.028,-0.085,0.953,-9.583,-9.338,7.751
-0.022,-0.082,0.935,-13.062,-8.667,8.118
-0.014,-0.070,0.916,-14.404,-8.545,9.094
-0.009,-0.057,0.913,-14.954,-8.240,10.071
-0.012,-0.054,0.907,-15.320,-7.996,9.766
-0.015,-0.046,0.906,-15.320,-7.996,9.094
-0.021,-0.041,0.890,-13.489,-8.484,8.606
-0.028,-0.044,0.884,-8.423,-9.705,8.362
-0.042,-0.062,0.875,-5.615,-10.437,8.667
-0.054,-0.100,0.856,-4.639,-9.827,9.766
-0.075,-0.088,0.855,-8.423,-6.348,9.644
-0.061,-0.113,0.850,-6.897,-4.395,12.634
-0.068,-0.125,0.800,-8.911,-5.066,16.113
-0.065,-0.096,0.804,-11.963,-4.639,12.512
-0.061,-0.097,0.793,-7.507,-6.958,14.526
-0.017,-0.086,0.859,-2.563,-7.874,3.845
-0.074,-0.122,0.911,3.174,-10.803,10.437
-0.053,-0.149,0.946,6.409,-8.667,14.099
-0.064,-0.189,0.960,4.211,-6.653,15.869
-0.054,-0.193,0.951,-2.014,-5.493,16.418
-0.052,-0.165,0.932,-12.939,-4.578,17.700
-0.046,-0.133,0.902,-22.400,-3.845,18.433
