aX,aY,aZ,gX,gY,gZ
-0.889,-0.399,1.143,54.565,-30.090,-80.322
-0.905,-0.365,1.083,55.603,-32.593,-64.392
-0.851,-0.325,0.898,38.757,-28.931,-55.298
-0.789,-0.254,0.697,6.714,-20.569,-53.894
-0.727,-0.208,0.614,-27.527,-11.597,-51.331
-0.670,-0.105,0.710,-36.255,-8.850,-49.133
-0.605,-0.009,0.771,-31.860,-6.836,-43.579
-0.504,0.057,0.772,-27.161,-2.014,-36.926
-0.416,0.129,0.792,-16.785,-2.441,-33.020
-0.347,0.177,0.799,-7.263,-2.930,-29.480
-0.308,0.191,0.819,-1.831,-1.404,-24.719
-0.298,0.195,0.859,0.488,2.869,-20.264
-0.294,0.193,0.899,-0.305,7.324,-17.700
-0.293,0.187,0.928,-3.052,13.428,-15.564
-0.290,0.175,0.949,-10.376,20.752,-13.611
-0.292,0.152,0.964,-19.897,29.053,-10.925
-0.274,0.150,0.962,-27.588,35.217,-8.911
-0.252,0.142,0.939,-32.654,40.710,-6.348
-0.221,0.147,0.896,-38.635,43.335,-7.080
-0.187,0.154,0.832,-46.387,41.443,-8.362
-0.172,0.151,0.768,-46.509,33.386,-5.310
-0.182,0.117,0.769,-31.860,18.494,2.258
-0.219,0.067,0.856,-18.250,2.686,8.667
-0.255,0.025,0.950,-13.306,-1.953,13.977
-0.289,-0.013,1.009,-16.541,-1.953,18.555
-0.307,-0.031,1.027,-17.090,1.892,26.550
-0.312,-0.050,1.039,-10.986,3.906,34.790
-0.307,-0.060,1.041,-4.578,3.052,40.222
-0.304,-0.067,1.066,-0.793,3.479,42.358
-0.306,-0.083,1.084,1.587,4.028,44.250
-0.307,-0.111,1.074,2.441,7.141,44.678
-0.309,-0.128,1.055,7.507,7.874,46.326
-0.311,-0.138,1.033,15.869,7.507,51.086
-0.290,-0.148,0.996,21.179,8.423,54.749
-0.265,-0.139,0.961,20.874,7.812,56.824
-0.250,-0.143,0.930,14.893,6.714,59.082
-0.236,-0.137,0.920,8.606,4.578,60.730
-0.211,-0.118,0.915,4.333,3.479,63.049
-0.168,-0.074,0.936,1.221,2.197,66.040
-0.124,-0.027,0.954,-2.319,2.441,67.810
-0.087,0.006,0.976,-2.747,4.211,68.542
-0.051,0.031,0.995,-0.732,4.700,68.298
-0.015,0.062,1.011,1.587,5.371,66.895
0.009,0.074,1.002,3.052,7.263,65.491
0.024,0.076,0.994,2.686,9.644,62.805
0.027,0.072,0.985,2.380,10.681,60.486
0.025,0.055,0.968,2.991,11.902,58.777
0.025,0.032,0.955,3.235,13.306,56.091
0.014,0.012,0.937,2.502,13.550,53.772
0.010,0.001,0.916,0.671,13.611,53.101
0.018,-0.009,0.888,-1.587,13.611,52.856
0.036,-0.019,0.871,-2.441,10.315,53.345
0.041,-0.022,0.899,-1.160,6.165,54.810
0.040,-0.027,0.939,2.502,2.625,57.007
0.051,-0.033,0.958,5.066,1.953,58.167
0.055,-0.039,0.964,6.836,0.549,58.838
0.070,-0.047,0.940,7.263,0.122,59.570
0.070,-0.054,0.918,7.751,2.441,59.326
0.075,-0.054,0.896,8.301,1.770,58.167
0.091,-0.048,0.867,9.460,0.122,57.495
0.081,-0.042,0.875,9.155,-1.343,54.810
0.066,-0.043,0.877,3.723,-0.366,51.270
0.063,-0.042,0.857,-2.136,-1.465,48.218
0.064,-0.052,0.840,-5.432,-3.052,47.913
0.066,-0.061,0.815,-8.789,-3.479,49.072
0.070,-0.076,0.825,-11.108,-2.441,51.025
0.082,-0.069,0.860,-12.573,-1.587,52.368
0.086,-0.059,0.895,-13.733,-0.854,52.917
0.096,-0.048,0.908,-14.526,1.160,52.490
0.113,-0.042,0.903,-13.428,2.014,51.575
0.123,-0.032,0.908,-11.292,-0.610,49.744
0.126,-0.032,0.915,-11.353,-1.587,47.241
0.119,-0.037,0.937,-11.719,-2.441,44.434
0.121,-0.039,0.941,-13.733,-3.479,41.931
0.140,-0.030,0.948,-14.465,-2.075,40.588
0.154,-0.016,0.960,-12.329,-4.578,38.879
0.156,-0.019,0.965,-9.338,-6.287,37.720
0.147,-0.043,0.969,-6.714,-5.981,36.682
0.137,-0.066,0.973,-5.066,-7.141,35.095
0.127,-0.065,0.970,-4.272,-6.714,33.752
0.123,-0.067,0.946,-3.418,-4.700,33.386
0.130,-0.053,0.911,-2.441,-5.249,32.166
0.137,-0.034,0.894,-2.075,-6.714,31.189
0.140,-0.020,0.887,-1.099,-8.484,30.762
0.133,-0.008,0.889,3.967,-9.888,30.457
0.128,-0.003,0.891,8.789,-11.841,29.114
0.130,0.004,0.893,10.193,-11.902,27.344
0.115,-0.008,0.904,11.353,-12.512,26.489
0.102,-0.027,0.921,9.460,-12.695,25.208
0.099,-0.037,0.937,5.554,-10.620,24.170
0.095,-0.033,0.957,3.296,-8.484,23.376
0.100,-0.029,0.956,-1.099,-6.409,22.461
0.110,-0.014,0.941,-6.348,-3.601,21.790
0.119,0.000,0.933,-6.470,-2.991,21.912
0.118,0.012,0.929,-4.883,-3.540,21.545
0.115,0.018,0.929,-4.211,-3.052,20.020
0.106,0.021,0.935,-4.578,-3.784,17.944
0.101,0.013,0.922,-4.089,-3.601,16.541

1.446,-0.668,1.422,18.494,17.456,36.682
1.856,-0.855,1.526,21.729,15.747,14.099
2.089,-0.983,1.624,7.996,22.278,-22.583
2.224,-1.058,1.578,0.183,36.072,-48.340
2.266,-0.970,1.427,11.780,46.143,-78.247
2.224,-0.823,1.193,34.668,44.312,-101.074
2.077,-0.763,1.021,59.326,35.339,-114.563
1.863,-0.667,0.923,73.547,23.254,-129.578
1.563,-0.660,0.889,74.280,9.644,-139.648
1.150,-0.650,0.790,61.340,-2.747,-153.931
0.644,-0.513,0.669,38.147,-7.141,-174.438
0.126,-0.251,0.552,15.625,-21.912,-194.641
-0.418,-0.038,0.462,-0.671,-31.555,-217.590
-0.939,0.001,0.478,-5.188,-31.250,-235.779
-1.156,-0.048,0.467,-12.390,-28.503,-243.286
-1.499,-0.247,0.388,-25.391,-20.813,-254.333
-1.716,-0.456,0.353,-16.418,-19.165,-257.019
-1.833,-0.596,0.392,5.554,-15.198,-247.620
-1.900,-0.727,0.497,24.048,-5.066,-227.966
-1.835,-0.706,0.515,37.170,0.610,-205.872
-1.663,-0.665,0.504,50.171,6.470,-168.152
-1.481,-0.558,0.590,48.096,9.338,-135.132
-1.302,-0.433,0.754,39.917,15.686,-103.699
-1.112,-0.310,0.832,24.048,22.095,-81.909
-0.933,-0.234,0.836,15.564,27.954,-65.125
-0.781,-0.156,0.865,8.179,33.203,-55.908
-0.653,-0.095,0.876,-0.061,40.588,-47.791
-0.544,-0.038,0.917,-10.803,49.622,-44.067
-0.476,0.010,0.974,-16.907,57.251,-43.640
-0.466,0.050,1.047,-10.925,60.120,-40.894
-0.476,0.055,1.094,-7.202,58.716,-38.269
-0.498,0.046,1.052,-11.658,59.937,-41.321
-0.511,0.047,0.926,-16.052,53.040,-44.189
-0.545,0.011,0.787,-11.719,40.649,-38.818
-0.578,-0.040,0.697,1.038,26.184,-23.926
-0.625,-0.129,0.627,12.146,8.057,-5.432
-0.663,-0.186,0.639,15.442,-4.211,10.681
-0.659,-0.229,0.641,15.930,-18.555,26.062
-0.627,-0.199,0.705,18.677,-28.687,34.790
-0.580,-0.143,0.787,12.146,-29.968,36.865
-0.554,-0.109,0.865,-0.488,-28.931,34.546
-0.534,-0.091,0.935,-6.531,-30.273,30.823
-0.512,-0.076,0.998,-4.395,-25.208,28.931
-0.511,-0.108,1.021,-3.052,-26.245,28.381
-0.522,-0.154,1.030,-2.747,-23.682,28.870
-0.526,-0.195,1.022,-4.028,-16.785,31.250
-0.506,-0.213,1.008,-5.859,-9.399,34.607
-0.478,-0.190,0.999,-6.348,-4.150,37.964
-0.434,-0.164,0.966,-7.019,-1.465,43.518
-0.403,-0.169,0.924,-6.592,0.183,47.852
-0.378,-0.168,0.905,-5.737,1.526,49.011
-0.354,-0.179,0.896,-3.296,2.197,50.537
-0.334,-0.178,0.896,0.671,1.953,51.392
-0.325,-0.189,0.898,2.380,0.916,50.903
-0.315,-0.196,0.895,2.930,-0.793,49.316
-0.304,-0.197,0.895,3.601,-1.160,48.218
-0.289,-0.191,0.905,4.700,-1.648,47.119
-0.280,-0.183,0.902,4.272,-1.587,46.265
-0.272,-0.165,0.899,3.296,-0.732,44.983
-0.245,-0.146,0.864,2.563,-0.916,43.701
-0.222,-0.136,0.830,3.845,-1.648,43.335
-0.220,-0.125,0.834,4.333,-2.991,41.931
-0.220,-0.125,0.856,1.404,-4.517,40.588
-0.216,-0.129,0.876,-3.113,-4.700,41.626
-0.205,-0.135,0.904,-3.357,-5.188,45.105
-0.208,-0.133,0.959,-3.174,-5.188,46.326
-0.207,-0.133,0.997,-3.601,-3.906,47.302
-0.208,-0.120,1.009,-2.563,-2.502,47.974
-0.207,-0.115,0.999,0.732,-1.038,49.316
-0.213,-0.119,0.968,3.418,-0.244,48.889
-0.201,-0.121,0.900,4.639,0.671,47.913
-0.196,-0.132,0.833,4.456,-0.122,48.218
-0.188,-0.136,0.791,3.906,-1.587,49.927
-0.176,-0.136,0.779,3.113,-2.380,53.650
-0.176,-0.146,0.812,-0.122,-3.662,56.824
-0.176,-0.139,0.864,-4.089,-4.883,59.387
-0.171,-0.125,0.906,-7.568,-4.883,61.646
-0.165,-0.108,0.942,-7.874,-4.211,63.782
-0.142,-0.087,0.941,-6.409,-3.357,65.002
-0.120,-0.070,0.937,-2.747,-3.174,64.331
-0.097,-0.065,0.915,1.587,-3.662,62.744
-0.083,-0.071,0.886,5.310,-4.578,61.157
-0.083,-0.079,0.881,7.629,-6.104,58.960
-0.090,-0.093,0.881,6.348,-5.310,57.861
-0.094,-0.100,0.877,4.395,-4.150,57.007
-0.084,-0.102,0.856,0.427,-4.883,56.519
-0.064,-0.103,0.857,-4.333,-3.540,56.824
-0.045,-0.102,0.866,-6.592,-3.174,56.946
-0.033,-0.094,0.891,-7.874,-3.540,56.213
-0.030,-0.093,0.930,-7.080,-4.883,55.542
-0.034,-0.105,0.964,-5.798,-7.446,53.955
-0.032,-0.113,0.982,-6.531,-10.010,51.514
-0.032,-0.125,0.993,-8.423,-8.545,49.927
-0.029,-0.137,0.984,-10.315,-6.836,48.828
-0.024,-0.153,0.965,-10.132,-5.798,47.729
-0.016,-0.142,0.945,-10.620,-6.287,45.898
0.000,-0.126,0.948,-11.230,-7.874,45.593
0.004,-0.116,0.957,-10.681,-10.132,44.312
0.009,-0.109,0.966,-9.949,-12.085,41.809
0.005,-0.094,0.970,-8.423,-13.855,38.147
-0.000,-0.078,0.957,-6.531,-15.869,34.119
0.001,-0.086,0.944,-4.761,-17.395,30.151
-0.009,-0.090,0.942,-1.892,-19.775,26.367
-0.041,-0.135,0.956,-2.808,-19.897,27.588
-0.059,-0.194,0.944,-9.766,-16.174,30.334
-0.089,-0.193,0.961,-27.710,-10.254,26.855
-0.063,-0.171,0.903,-32.776,-9.399,27.832
-0.047,-0.112,0.876,-29.236,-12.634,28.503
-0.031,-0.122,0.858,-16.907,-17.029,41.626
-0.052,-0.152,0.850,-9.094,-23.560,38.330
-0.055,-0.170,0.849,-4.761,-26.794,39.795
-0.049,-0.146,0.841,-3.540,-31.433,34.180
-0.037,-0.141,0.859,-1.099,-32.593,34.546
-0.031,-0.129,0.886,1.953,-33.081,32.288
-0.034,-0.131,0.929,6.714,-32.593,29.907
-0.024,-0.123,0.948,9.705,-31.738,27.588
-0.021,-0.120,0.956,7.019,-27.649,26.917
-0.013,-0.120,0.945,2.319,-23.193,25.452
-0.005,-0.117,0.938,0.366,-19.958,23.804

1.803,-0.662,1.169,28.015,-22.278,-16.235
2.044,-0.703,1.450,10.864,-7.019,-35.583
2.125,-0.730,1.671,-1.465,12.756,-64.392
2.112,-0.695,1.747,6.104,29.724,-94.482
2.030,-0.647,1.605,23.437,44.189,-120.667
1.920,-0.574,1.230,37.537,48.340,-143.921
1.697,-0.495,0.775,47.791,30.212,-163.574
1.237,-0.449,0.424,67.932,-20.813,-175.354
0.664,-0.418,0.267,60.547,-65.002,-192.749
0.110,-0.419,0.229,23.193,-87.769,-201.172
-0.433,-0.501,0.290,-13.428,-95.581,-196.594
-0.853,-0.437,0.488,-51.147,-77.393,-200.562
-1.068,-0.207,0.753,-67.139,-57.495,-211.365
-1.142,-0.012,0.879,-58.716,-38.208,-215.637
-1.135,0.015,0.780,-34.424,-26.123,-206.360
-1.178,-0.125,0.711,-7.507,-20.691,-193.726
-1.212,-0.252,0.719,3.662,-11.292,-184.937
-1.215,-0.348,0.738,2.747,-8.179,-169.800
-1.223,-0.429,0.849,7.263,-3.357,-145.630
-1.194,-0.454,0.942,4.028,4.639,-122.131
-1.116,-0.416,0.991,-3.235,11.719,-101.196
-1.021,-0.360,0.992,-9.277,18.066,-84.473
-0.931,-0.275,0.989,-15.686,23.743,-74.524
-0.890,-0.248,0.981,-18.738,25.940,-70.313
-0.833,-0.226,0.998,-22.461,33.569,-62.805
-0.783,-0.197,1.039,-21.118,39.368,-55.542
-0.741,-0.163,1.091,-19.104,45.898,-48.401
-0.711,-0.123,1.108,-20.752,49.072,-44.128
-0.708,-0.114,1.128,-23.804,50.171,-41.138
-0.688,-0.081,1.098,-24.902,47.791,-38.635
-0.666,-0.069,1.026,-21.851,44.434,-32.227
-0.639,-0.062,0.956,-10.254,34.302,-25.208
-0.607,-0.052,0.912,0.244,28.809,-18.066
-0.606,-0.084,0.890,6.592,20.203,-9.827
-0.598,-0.105,0.884,12.024,15.381,-2.991
-0.592,-0.133,0.889,15.320,11.658,5.310
-0.563,-0.129,0.884,13.306,8.667,11.047
-0.519,-0.096,0.872,7.507,7.324,14.832
-0.477,-0.069,0.846,1.221,7.263,18.311
-0.444,-0.049,0.845,-2.319,4.211,20.874
-0.411,-0.024,0.858,-6.714,2.930,22.400
-0.370,-0.007,0.869,-9.277,1.160,24.292
-0.345,0.009,0.901,-8.301,-1.099,26.367
-0.322,0.002,0.938,-6.226,-2.869,27.954
-0.315,-0.009,1.002,-5.859,-2.502,28.198
-0.290,-0.047,1.024,-6.165,1.160,29.419
-0.276,-0.074,1.027,-4.822,2.808,28.320
-0.271,-0.096,1.026,-3.418,4.272,26.062
-0.271,-0.115,0.996,-4.333,4.211,23.804
-0.276,-0.142,0.966,-3.845,3.296,23.376
-0.280,-0.152,0.948,-3.906,2.747,24.597
-0.280,-0.168,0.922,-4.272,1.099,27.893
-0.284,-0.170,0.899,-1.526,-1.892,32.715
-0.291,-0.174,0.894,2.563,-4.517,38.635
-0.292,-0.178,0.899,4.883,-7.935,43.396
-0.297,-0.167,0.923,6.348,-10.254,46.448
-0.293,-0.150,0.936,4.761,-10.803,49.438
-0.273,-0.131,0.948,3.540,-9.766,51.147
-0.262,-0.113,0.974,5.920,-10.193,52.002
-0.250,-0.097,0.991,7.568,-9.033,52.246
-0.224,-0.085,0.972,7.263,-7.141,51.636
-0.202,-0.082,0.945,8.118,-6.226,50.171
-0.197,-0.060,0.919,7.324,-5.981,48.401
-0.196,-0.063,0.889,6.348,-6.287,49.133
-0.186,-0.049,0.860,5.920,-5.920,49.683
-0.176,-0.032,0.854,4.517,-6.042,51.270
-0.166,-0.012,0.843,0.122,-5.859,51.575
-0.148,0.010,0.832,-4.578,-3.235,52.917
-0.122,0.021,0.815,-2.136,-2.502,57.739
-0.094,0.018,0.808,0.244,-4.272,60.425
-0.081,0.009,0.834,0.183,-6.958,59.509
-0.076,-0.011,0.870,-1.831,-8.118,58.655
-0.075,-0.042,0.890,-3.418,-7.385,58.533
-0.071,-0.064,0.894,-4.028,-6.042,58.472
-0.069,-0.079,0.905,-4.333,-5.859,58.228
-0.062,-0.097,0.909,-4.517,-6.226,58.105
-0.057,-0.110,0.918,-3.174,-6.165,59.204
-0.042,-0.118,0.931,-1.953,-6.531,59.937
-0.031,-0.120,0.942,-1.343,-6.714,60.669
-0.021,-0.125,0.926,-1.892,-6.042,60.669
-0.006,-0.124,0.907,-2.930,-6.042,59.021
0.004,-0.113,0.909,-1.465,-6.226,57.678
0.010,-0.112,0.921,1.038,-6.348,56.702
0.020,-0.121,0.926,2.197,-6.226,55.420
0.021,-0.105,0.947,3.418,-5.920,52.917
0.027,-0.089,0.958,3.357,-4.517,50.598
0.025,-0.081,0.951,4.211,-4.272,48.401
0.028,-0.089,0.920,6.287,-3.723,46.753
0.014,-0.130,0.896,7.446,-4.395,45.898
0.007,-0.164,0.880,3.662,-1.282,45.898
0.011,-0.182,0.866,1.160,0.977,47.485
0.021,-0.166,0.875,-3.357,0.916,44.495
0.035,-0.143,0.898,-6.531,2.869,46.692
0.053,-0.143,0.897,-9.460,3.601,48.035
0.068,-0.134,0.908,-10.559,2.808,48.157
0.065,-0.130,0.937,-10.986,2.258,47.119
0.074,-0.120,0.946,-11.108,1.404,45.166
0.087,-0.098,0.945,-10.559,0.977,42.969
0.085,-0.096,0.951,-8.423,0.854,40.710
0.086,-0.101,0.944,-7.568,1.282,38.391
0.088,-0.105,0.915,-5.676,0.000,37.354
0.093,-0.104,0.888,-2.808,-1.831,36.499
0.094,-0.112,0.893,0.427,-3.296,36.926
0.086,-0.122,0.920,3.174,-4.944,37.903
0.075,-0.132,0.928,2.136,-4.211,37.842
0.073,-0.110,0.927,0.916,-3.235,37.231
0.063,-0.102,0.925,2.258,-2.563,40.161
0.042,-0.099,0.925,0.244,-3.052,35.278
0.047,-0.075,0.918,-3.723,-3.235,30.884
0.056,-0.075,0.903,-5.005,-5.310,28.870
0.056,-0.061,0.911,-5.371,-7.202,25.574
0.055,-0.049,0.917,-5.554,-7.874,23.621
0.051,-0.048,0.914,-5.127,-7.812,22.461
0.046,-0.049,0.903,-4.028,-8.972,21.606
0.037,-0.053,0.911,-3.113,-9.705,19.897
0.016,-0.059,0.925,-3.235,-8.911,18.555
0.015,-0.052,0.926,-3.540,-8.484,17.517
0.007,-0.059,0.921,-3.479,-8.179,17.578
0.005,-0.060,0.918,-5.798,-6.775,16.907

2.094,-0.660,0.751,33.142,-35.767,48.218
2.678,-0.758,0.763,31.799,-58.594,12.024
3.016,-0.667,1.062,3.723,-50.903,-42.969
2.969,-0.703,1.437,-16.968,-33.691,-80.322
2.677,-0.749,1.784,-25.513,9.644,-102.661
2.563,-0.712,1.825,-29.907,33.508,-110.474
2.426,-0.604,1.571,-34.485,65.125,-122.803
2.218,-0.398,1.152,-37.231,65.002,-149.658
1.785,-0.258,0.927,-42.969,42.236,-185.669
1.179,-0.318,0.864,-49.011,7.568,-223.877
0.561,-0.462,0.782,-49.683,-40.344,-261.047
0.045,-0.635,0.685,-28.870,-92.346,-283.081
-0.387,-0.708,0.634,-2.563,-112.366,-292.603
-0.763,-0.774,0.674,29.724,-106.079,-273.743
-0.986,-0.836,0.685,32.776,-81.360,-265.869
-1.202,-0.869,0.764,33.325,-98.572,-264.160
-1.375,-0.902,0.775,38.513,-149.353,-254.028
-1.481,-0.934,0.753,48.645,-173.035,-212.769
-1.545,-0.880,0.919,32.410,-159.363,-161.072
-1.541,-0.811,1.162,3.845,-122.620,-116.272
-1.464,-0.637,1.200,-11.658,-57.129,-87.891
-1.364,-0.564,1.202,8.057,-10.010,-65.613
-1.346,-0.579,1.191,39.001,10.315,-60.547
-1.329,-0.617,1.059,46.631,20.325,-59.998
-1.336,-0.645,0.947,34.912,29.236,-59.570
-1.269,-0.582,0.857,9.094,46.753,-52.246
-1.087,-0.379,0.794,-18.005,66.589,-38.452
-0.864,-0.137,0.800,-41.992,84.229,-24.963
-0.667,0.057,0.839,-58.167,94.238,-20.752
-0.502,0.197,0.870,-59.814,93.811,-21.118
-0.393,0.219,0.923,-54.504,96.069,-19.714
-0.321,0.211,0.979,-54.138,96.069,-19.653
-0.250,0.216,1.027,-49.927,96.497,-9.521
-0.223,0.176,1.034,-33.447,89.844,7.690
-0.211,0.104,1.066,-18.188,78.247,16.602
-0.215,0.031,1.069,-9.094,72.571,20.874
-0.221,-0.020,1.064,-7.935,78.125,19.897
-0.207,-0.054,1.015,-16.418,78.918,17.090
-0.179,-0.055,0.968,-18.188,70.557,13.000
-0.152,-0.054,0.893,-16.479,58.533,8.057
-0.156,-0.090,0.841,-14.343,43.640,0.854
-0.180,-0.089,0.849,-12.390,27.039,-4.211
-0.205,-0.098,0.873,-13.794,18.127,-0.916
-0.197,-0.121,0.858,-14.282,15.015,5.554
-0.196,-0.124,0.856,-10.071,10.986,8.423
-0.212,-0.129,0.885,-6.897,5.127,8.728
-0.246,-0.160,0.907,-6.226,3.235,9.583
-0.269,-0.208,0.906,-7.019,5.371,12.756
-0.279,-0.237,0.884,-7.507,7.751,14.893
-0.286,-0.243,0.876,-5.493,9.399,18.372
-0.291,-0.238,0.902,-4.822,8.545,22.034
-0.309,-0.232,0.935,-5.676,8.362,24.353
-0.315,-0.214,1.001,-7.507,11.353,27.222
-0.322,-0.201,1.039,-8.911,16.541,30.212
-0.306,-0.198,1.006,-8.667,22.949,31.189
-0.299,-0.198,0.960,-3.357,26.001,31.616
-0.306,-0.196,0.958,3.845,25.269,33.081
-0.323,-0.204,0.968,6.714,25.696,34.607
-0.315,-0.196,0.930,4.028,27.771,34.851
-0.323,-0.196,0.910,3.967,29.724,36.865
-0.307,-0.198,0.872,7.629,28.809,41.382
-0.307,-0.216,0.883,17.334,25.452,47.668
-0.317,-0.248,0.934,24.292,25.879,52.673
-0.320,-0.256,0.973,23.804,30.701,56.641
-0.292,-0.251,0.966,21.851,37.170,60.120
-0.267,-0.206,0.962,23.743,42.297,59.814
-0.257,-0.157,0.994,22.827,42.664,60.974
-0.254,-0.150,0.998,20.447,40.771,61.890
-0.249,-0.140,0.985,22.583,38.208,60.425
-0.219,-0.117,0.921,25.818,33.325,58.716
-0.197,-0.100,0.861,33.875,26.611,60.852
-0.189,-0.097,0.829,40.527,19.409,62.195
-0.195,-0.104,0.823,39.246,12.512,59.448
-0.202,-0.117,0.828,33.447,4.333,58.289
-0.205,-0.119,0.848,25.757,-3.723,58.411
-0.205,-0.114,0.876,17.517,-5.249,58.716
-0.190,-0.104,0.902,7.080,-4.761,57.129
-0.177,-0.088,0.901,2.747,-5.127,56.458
-0.166,-0.068,0.901,5.798,-7.568,58.044
-0.135,-0.051,0.884,11.108,-10.010,59.326
-0.126,-0.045,0.876,18.188,-13.367,60.242
-0.141,-0.048,0.887,21.667,-15.686,60.181
-0.158,-0.053,0.892,18.921,-15.564,57.434
-0.160,-0.048,0.874,13.306,-15.015,56.213
-0.161,-0.048,0.861,9.155,-17.456,56.274
-0.167,-0.041,0.876,7.446,-20.752,56.396
-0.165,-0.039,0.874,3.174,-23.254,55.420
-0.157,-0.045,0.853,-1.587,-24.414,54.932
-0.164,-0.044,0.858,-6.104,-25.513,53.833
-0.174,-0.040,0.866,-11.536,-26.062,52.368
-0.177,-0.028,0.879,-15.686,-23.132,50.537
-0.170,-0.011,0.877,-18.616,-20.325,48.401
-0.162,0.005,0.883,-18.738,-16.968,48.157
-0.151,0.006,0.862,-14.893,-15.503,49.988
-0.139,0.008,0.857,-10.986,-15.381,49.072
-0.146,0.007,0.869,-7.935,-14.771,48.706
-0.155,0.008,0.889,-4.761,-15.198,48.950
-0.160,-0.001,0.888,-2.747,-16.052,50.110
-0.161,-0.012,0.892,-1.343,-15.137,50.171
-0.172,-0.036,0.902,-0.732,-14.404,49.133
-0.166,-0.055,0.920,-1.526,-13.000,45.898
-0.156,-0.054,0.936,-1.892,-9.888,43.030
-0.132,-0.061,0.932,-2.502,-7.568,40.894
-0.103,-0.048,0.917,-4.211,-5.676,37.292
-0.077,-0.035,0.898,-6.287,-5.981,33.875
-0.065,-0.009,0.898,-5.127,-7.690,31.555
-0.061,0.005,0.895,-2.625,-9.521,31.616
-0.062,-0.015,0.893,-1.099,-11.597,33.936
-0.063,-0.036,0.892,-3.723,-13.550,34.485
-0.059,-0.042,0.894,-8.179,-13.123,34.241
-0.057,-0.053,0.909,-9.644,-15.259,34.668
-0.064,-0.066,0.940,-8.789,-17.212,35.828
-0.080,-0.089,0.953,-10.559,-15.808,35.828
-0.074,-0.088,0.953,-12.207,-13.062,35.461
-0.061,-0.074,0.937,-11.658,-16.418,34.912
-0.041,-0.062,0.906,-12.695,-16.235,33.386
-0.037,-0.051,0.894,-11.963,-13.855,32.043
-0.035,-0.062,0.881,-10.742,-12.817,31.311
-0.038,-0.066,0.876,-8.118,-11.414,29.602

2.216,-0.684,0.687,3.845,-32.043,-6.042
2.255,-0.649,0.795,-14.893,-28.503,-20.996
2.255,-0.567,1.036,-36.011,-22.461,-36.499
2.230,-0.428,1.226,-23.376,-15.747,-46.631
2.159,-0.340,1.254,-4.395,-11.841,-56.458
1.990,-0.238,1.271,28.503,-2.380,-78.918
1.700,-0.171,1.190,43.030,-34.485,-108.887
1.282,-0.218,1.067,33.936,-55.908,-139.160
0.783,-0.375,1.042,20.813,-54.932,-160.767
0.296,-0.542,1.008,-10.254,-48.218,-176.697
-0.167,-0.660,1.005,-52.917,-34.363,-200.378
-0.473,-0.637,1.025,-88.867,-13.733,-223.389
-0.617,-0.568,0.934,-93.750,-3.296,-232.361
-0.713,-0.554,0.794,-73.975,-3.540,-226.868
-0.831,-0.577,0.733,-42.053,-7.751,-208.435
-0.987,-0.646,0.741,-15.808,-14.221,-178.040
-1.075,-0.726,0.765,-1.099,-12.024,-142.700
-1.058,-0.583,0.810,3.723,-4.395,-123.535
-1.072,-0.483,0.835,-12.390,9.094,-110.413
-1.097,-0.448,0.900,-12.085,19.470,-95.459
-1.167,-0.324,0.989,-4.211,31.067,-85.327
-1.178,-0.230,0.969,-2.747,45.715,-77.881
-1.148,-0.162,0.864,8.362,58.960,-74.463
-1.086,-0.107,0.701,15.381,66.833,-76.538
-1.001,-0.119,0.531,14.526,67.017,-79.407
-0.965,-0.170,0.464,14.832,63.477,-78.247
-0.922,-0.195,0.494,12.573,58.533,-70.923
-0.855,-0.204,0.544,3.296,47.729,-61.768
-0.795,-0.187,0.671,-3.906,40.344,-53.528
-0.716,-0.124,0.832,-5.981,35.645,-45.105
-0.610,-0.046,0.946,-8.789,38.513,-39.307
-0.543,0.004,1.049,-8.301,43.030,-34.973
-0.484,0.038,1.121,-1.648,48.340,-30.396
-0.428,0.031,1.142,6.958,50.354,-24.719
-0.376,0.008,1.091,12.512,48.035,-20.264
-0.346,-0.056,1.005,16.785,47.363,-11.597
-0.349,-0.118,0.947,12.634,48.340,-3.845
-0.357,-0.183,0.870,8.484,47.791,3.845
-0.377,-0.203,0.857,6.836,44.556,10.986
-0.402,-0.199,0.864,-0.610,40.588,16.174
-0.406,-0.158,0.872,-13.184,37.903,17.639
-0.432,-0.111,0.917,-21.057,33.936,18.127
-0.434,-0.065,0.941,-25.330,30.823,17.944
-0.422,-0.038,0.904,-25.208,28.259,18.066
-0.420,-0.038,0.871,-21.790,24.475,18.433
-0.423,-0.061,0.820,-19.287,16.235,17.822
-0.450,-0.104,0.810,-13.184,11.230,20.142
-0.475,-0.162,0.788,-9.888,5.798,25.208
-0.493,-0.209,0.808,-11.597,2.869,28.564
-0.491,-0.200,0.842,-13.672,1.831,31.311
-0.497,-0.199,0.881,-16.968,1.160,33.813
-0.480,-0.179,0.930,-14.648,0.916,36.316
-0.461,-0.163,0.987,-6.836,-0.671,39.185
-0.458,-0.182,1.002,-0.732,-1.892,39.490
-0.438,-0.202,0.993,4.761,-2.563,37.842
-0.421,-0.226,0.970,10.437,-4.089,37.231
-0.419,-0.245,0.951,16.113,-7.996,38.635
-0.410,-0.271,0.931,18.311,-8.667,41.138
-0.404,-0.274,0.919,16.174,-10.254,40.955
-0.396,-0.278,0.931,15.137,-12.512,43.274
-0.402,-0.287,0.977,13.977,-13.245,46.204
